transaction_id,customer_id,transaction_date,amount
8030,231,2024-11-17,253.22
8031,113,2024-04-11,201.49
8032,415,2024-07-11,211.06
8033,195,2024-10-22,301.9
8034,260,2024-11-18,138.21
8035,270,2024-08-04,183.98
8036,9,2024-10-22,369.12
8037,131,2024-08-09,455.48
8038,321,2024-08-19,16.46
8039,356,2024-10-27,73.58
8040,221,2024-10-13,370.16
8041,468,2024-09-22,306.53
8042,299,2024-09-13,115.13
8043,346,2024-03-22,231.91
8044,399,2024-12-22,33.01
8045,388,2024-07-30,214.17
8046,358,2024-10-19,252.54
8047,292,2024-11-30,271.26
8048,309,2024-10-24,378.39
8049,347,2024-10-07,378.94
8050,406,2024-07-11,435.68
8051,145,2024-06-12,37.63
8052,394,2024-12-12,404.92
8053,341,2024-10-20,438.08
8054,409,2024-12-07,480.84
8055,114,2024-01-29,343.42
8056,373,2025-01-13,231.91
8057,81,2024-11-06,375.78
8058,499,2024-01-16,160.34
8059,453,2024-11-29,71.71
8060,106,2024-04-10,384.71
8061,384,2024-03-27,179.42
8062,334,2024-06-04,392.87
8063,329,2024-10-06,75.39
8064,31,2024-05-15,323.82
8065,411,2024-05-19,198.54
8066,411,2024-04-17,107.09
8067,261,2024-12-25,209.82
8068,26,2024-06-22,384.16
8069,488,2024-12-07,301.52
8070,169,2024-09-04,107.39
8071,261,2025-01-07,266.48
8072,429,2024-05-18,394.61
8073,203,2024-11-18,128.68
8074,499,2024-03-23,357.38
8075,487,2024-03-29,355.68
8076,254,2024-07-15,283.96
8077,275,2024-09-23,455.73
8078,100,2024-05-27,184.39
8079,446,2024-07-22,135.45
8080,69,2024-02-29,83.37
8081,130,2024-04-23,69.55
8082,111,2024-08-29,39.34
8083,434,2024-10-16,421.22
8084,221,2024-05-23,414.66
8085,280,2024-10-16,63.46
8086,350,2024-01-29,444.84
8087,385,2024-02-12,137.58
8088,403,2024-12-03,16.03
8089,112,2025-01-01,126.14
8090,10,2024-05-07,443.35
8091,436,2024-04-01,108.06
8092,353,2024-01-27,255.93
8093,409,2024-12-14,353.85
8094,77,2024-09-13,316.01
8095,410,2024-07-18,11.17
8096,416,2024-03-16,337.97
8097,256,2024-06-01,170.08
8098,413,2024-08-06,216.1
8099,164,2024-12-08,100.43
8100,233,2024-11-07,93.27
8101,460,2024-03-31,243.26
8102,158,2024-09-27,405.87
8103,237,2024-02-14,55.12
8104,183,2024-04-23,44.48
8105,405,2024-11-27,111.73
8106,114,2024-12-10,310.06
8107,168,2024-10-21,91.06
8108,64,2024-09-21,22.27
8109,399,2024-06-26,89.7
8110,306,2024-09-17,458.76
8111,367,2024-06-08,271.42
8112,492,2024-08-08,224.73
8113,460,2024-10-29,253.72
8114,145,2024-06-24,320.01
8115,442,2024-08-09,86.19
8116,150,2024-06-20,342.23
8117,236,2024-05-13,70.51
8118,229,2024-02-05,139.96
8119,342,2024-06-26,233.86
8120,156,2024-01-21,389.17
8121,52,2024-04-24,160.78
8122,232,2024-09-21,62.8
8123,175,2024-08-08,486.46
8124,256,2024-02-12,426.62
8125,230,2024-07-24,460.71
8126,477,2024-07-06,15.91
8127,497,2024-10-14,166.08
8128,1,2024-10-18,37.55
8129,172,2024-10-01,216.94
8130,48,2024-06-24,89.87
8131,208,2024-03-15,463.05
8132,342,2024-05-17,228.76
8133,185,2024-11-15,73.2
8134,298,2024-01-31,73.06
8135,108,2024-06-10,358.99
8136,478,2024-02-08,416.82
8137,76,2024-08-25,424.24
8138,324,2024-04-16,264.97
8139,221,2024-04-20,401.95
8140,103,2025-01-05,129.9
8141,444,2024-11-15,281.16
8142,385,2024-07-31,156.76
8143,132,2025-01-09,491.95
8144,469,2024-11-26,158.65
8145,136,2024-11-23,388.8
8146,274,2024-03-04,346.34
8147,98,2024-03-14,323.83
8148,29,2024-06-06,33.27
8149,464,2024-08-16,413.91
8150,445,2024-12-24,384.65
8151,271,2024-11-11,33.52
8152,493,2024-03-26,347.74
8153,272,2024-08-04,406.88
8154,372,2024-08-24,438.12
8155,49,2024-12-05,390.04
8156,48,2024-09-11,235.99
8157,39,2024-05-11,146.27
8158,420,2024-11-21,398.01
8159,56,2024-11-14,395.58
8160,360,2024-05-26,24.62
8161,159,2024-04-25,384.45
8162,57,2024-05-21,176.72
8163,411,2024-04-07,182.46
8164,293,2024-08-07,171.15
8165,140,2024-09-14,329.48
8166,19,2024-07-24,36.54
8167,349,2024-12-03,494.43
8168,289,2024-08-31,323.06
8169,236,2024-11-22,453.92
8170,463,2024-11-18,224.32
8171,188,2024-06-09,271.23
8172,40,2024-05-11,79.52
8173,444,2024-05-01,403.14
8174,466,2024-07-20,485.89
8175,54,2024-06-15,279.58
8176,154,2024-01-23,433.75
8177,204,2024-05-11,166.63
8178,94,2024-02-23,206.38
8179,155,2024-06-23,118.72
8180,470,2024-11-26,443.31
8181,135,2024-03-03,12.01
8182,452,2024-05-21,470.6
8183,432,2024-05-17,169.6
8184,395,2024-05-15,461.04
8185,371,2024-07-15,323.67
8186,67,2024-02-08,282.87
8187,244,2024-04-02,113.57
8188,352,2024-04-07,151.7
8189,58,2024-04-07,387.71
8190,157,2024-06-22,345.44
8191,447,2024-02-05,450.44
8192,129,2024-07-23,416.01
8193,266,2024-03-02,377.69
8194,57,2024-06-17,37.73
8195,263,2024-02-12,84.92
8196,231,2024-12-09,412.56
8197,269,2024-10-10,297.38
8198,270,2024-02-06,495.67
8199,433,2024-04-12,84.58
8200,237,2024-08-06,113.86
8201,261,2024-11-17,83.8
8202,374,2024-11-13,93.86
8203,435,2024-08-02,304.47
8204,486,2024-06-10,237.74
8205,437,2024-07-08,155.93
8206,200,2024-10-27,332.8
8207,477,2024-03-10,281.35
8208,436,2024-10-20,402.05
8209,476,2024-09-27,105.36
8210,106,2024-06-13,198.73
8211,87,2024-12-12,35.79
8212,171,2024-03-16,444.7
8213,334,2024-02-15,372.72
8214,300,2024-03-08,390.72
8215,309,2024-02-14,494.23
8216,27,2024-05-31,415.14
8217,67,2024-02-01,46.4
8218,107,2024-05-24,499.66
8219,327,2024-02-19,266.09
8220,95,2024-02-18,178.12
8221,448,2024-05-09,207.0
8222,205,2024-03-18,346.38
8223,472,2024-01-18,341.35
8224,361,2024-09-01,62.94
8225,225,2024-05-31,103.73
8226,195,2024-09-18,10.49
8227,341,2024-06-05,477.27
8228,378,2024-04-30,14.89
8229,182,2024-08-18,57.53
8230,452,2024-10-04,339.07
8231,27,2024-09-25,92.96
8232,200,2024-02-20,113.87
8233,224,2024-09-17,160.84
8234,237,2024-09-08,148.48
8235,166,2024-10-15,179.5
8236,410,2024-04-05,359.98
8237,231,2024-04-12,294.43
8238,151,2024-10-03,251.97
8239,128,2024-04-01,20.89
8240,148,2024-10-11,403.25
8241,409,2024-06-17,433.36
8242,414,2024-12-03,89.7
8243,209,2024-08-19,401.82
8244,248,2024-05-08,134.28
8245,101,2024-02-21,132.53
8246,263,2024-09-19,425.5
8247,482,2024-02-06,288.55
8248,362,2024-01-30,486.49
8249,40,2024-08-23,314.17
8250,424,2024-10-16,49.86
8251,65,2024-05-29,96.87
8252,266,2024-06-05,135.06
8253,293,2024-02-23,429.43
8254,43,2024-02-27,83.41
8255,91,2024-06-06,165.07
8256,144,2024-03-05,126.88
8257,447,2024-04-01,483.68
8258,491,2024-02-11,408.09
8259,409,2024-11-15,431.89
8260,370,2024-03-13,413.05
8261,377,2024-04-11,206.21
8262,301,2024-04-17,486.68
8263,205,2024-02-24,133.97
8264,387,2024-07-25,184.95
8265,240,2024-08-23,212.09
8266,81,2024-09-21,235.29
8267,219,2024-09-12,280.78
8268,35,2024-01-22,388.24
8269,94,2024-01-20,243.02
8270,109,2024-11-22,300.17
8271,221,2024-10-21,366.51
8272,148,2025-01-10,376.76
8273,18,2024-12-04,237.3
8274,335,2024-11-16,223.34
8275,477,2024-11-10,409.34
8276,193,2024-08-03,296.71
8277,46,2024-05-23,436.25
8278,473,2024-01-22,142.14
8279,120,2024-08-20,320.42
8280,277,2024-07-12,310.18
8281,4,2024-05-01,165.03
8282,198,2024-12-14,291.53
8283,401,2024-01-30,488.02
8284,136,2024-02-25,220.4
8285,158,2024-01-26,235.61
8286,100,2024-09-14,389.56
8287,5,2024-11-27,410.45
8288,177,2025-01-09,105.28
8289,161,2024-07-01,290.2
8290,488,2024-12-21,485.61
8291,183,2024-08-09,357.66
8292,100,2024-02-15,457.16
8293,356,2024-07-08,141.13
8294,389,2024-10-18,123.48
8295,407,2024-01-17,131.23
8296,51,2024-06-08,227.58
8297,314,2024-04-23,306.83
8298,281,2024-10-31,272.06
8299,98,2024-05-19,116.89
8300,220,2024-06-22,23.92
8301,30,2024-03-23,32.6
8302,229,2024-07-17,498.65
8303,38,2024-11-08,166.37
8304,471,2024-04-22,168.6
8305,150,2024-10-21,71.44
8306,399,2024-08-31,412.43
8307,412,2024-12-25,152.76
8308,82,2024-12-09,87.67
8309,89,2024-07-09,223.68
8310,406,2024-09-09,486.17
8311,72,2024-04-06,76.24
8312,433,2024-04-13,390.48
8313,314,2024-09-17,491.15
8314,228,2024-06-18,275.46
8315,151,2024-07-22,276.18
8316,99,2024-08-25,489.19
8317,169,2024-02-01,38.17
8318,157,2024-08-01,462.49
8319,252,2024-05-26,25.89
8320,289,2024-09-24,170.23
8321,402,2024-10-13,413.81
8322,263,2024-07-23,80.71
8323,76,2024-01-25,470.4
8324,150,2024-02-28,143.74
8325,62,2024-04-26,66.69
8326,294,2024-10-02,27.37
8327,335,2024-05-29,496.42
8328,399,2024-08-09,43.05
8329,318,2024-11-01,126.08
8330,34,2024-06-03,397.55
8331,294,2024-05-28,336.8
8332,192,2024-09-02,142.57
8333,356,2024-08-22,331.49
8334,165,2024-07-27,75.95
8335,225,2024-01-18,489.11
8336,447,2024-11-10,244.04
8337,409,2024-05-02,251.66
8338,404,2024-03-05,341.11
8339,385,2024-10-11,110.16
8340,356,2024-03-16,169.8
8341,41,2024-07-22,106.66
8342,64,2024-05-29,91.05
8343,459,2024-10-12,198.52
8344,173,2024-11-11,173.44
8345,8,2024-12-27,402.21
8346,121,2024-12-13,290.08
8347,3,2024-01-17,286.09
8348,201,2024-10-29,23.22
8349,152,2024-05-28,291.93
8350,36,2024-11-01,261.84
8351,27,2024-08-19,101.45
8352,173,2024-07-11,350.23
8353,368,2024-05-21,170.55
8354,152,2024-11-28,163.29
8355,35,2024-07-17,497.62
8356,131,2024-03-17,128.32
8357,361,2024-12-20,132.37
8358,145,2024-02-12,407.37
8359,356,2024-04-14,36.44
8360,226,2024-11-14,358.74
8361,63,2024-11-15,132.48
8362,143,2024-03-19,450.72
8363,162,2024-04-24,283.17
8364,302,2024-10-25,230.4
8365,395,2024-06-11,50.11
8366,451,2024-03-12,429.02
8367,23,2024-11-22,327.81
8368,247,2024-11-07,63.92
8369,357,2024-05-23,399.54
8370,2,2024-02-07,411.45
8371,68,2024-09-03,345.03
8372,250,2024-12-11,249.85
8373,496,2024-11-13,402.14
8374,268,2024-07-09,176.79
8375,401,2024-07-06,146.15
8376,141,2024-03-25,274.39
8377,415,2024-11-05,47.13
8378,100,2024-12-03,54.08
8379,191,2024-09-07,237.05
8380,342,2024-03-14,270.39
8381,467,2024-11-30,102.9
8382,358,2024-10-18,406.93
8383,145,2024-11-17,369.3
8384,386,2024-10-20,336.13
8385,261,2024-08-18,421.17
8386,374,2024-07-12,221.35
8387,402,2024-05-24,110.95
8388,40,2024-12-23,418.08
8389,62,2024-02-19,439.64
8390,188,2024-05-26,343.22
8391,96,2024-10-23,465.98
8392,495,2024-03-22,190.41
8393,254,2025-01-11,365.46
8394,453,2024-12-23,163.04
8395,35,2024-08-03,97.3
8396,76,2024-08-19,484.75
8397,160,2024-10-22,334.16
8398,407,2024-02-16,356.72
8399,214,2024-12-20,370.2
8400,300,2025-01-14,121.02
8401,208,2024-09-04,451.92
8402,160,2024-04-25,130.84
8403,163,2024-11-27,490.11
8404,52,2024-12-11,67.22
8405,53,2024-07-23,193.35
8406,90,2024-03-26,203.71
8407,139,2024-06-30,229.16
8408,422,2024-11-07,162.42
8409,330,2024-10-29,348.15
8410,53,2024-06-13,207.68
8411,127,2024-05-11,455.57
8412,354,2024-09-16,305.98
8413,462,2024-10-09,85.24
8414,18,2024-01-19,27.81
8415,64,2024-12-18,218.01
8416,263,2024-11-07,216.86
8417,207,2024-09-17,132.57
8418,178,2024-12-15,172.07
8419,28,2024-05-23,326.63
8420,313,2024-11-28,452.26
8421,307,2024-05-16,324.34
8422,27,2024-11-28,486.96
8423,488,2024-08-21,118.37
8424,297,2024-01-20,429.53
8425,112,2024-09-15,303.43
8426,456,2024-10-15,452.25
8427,471,2024-06-11,252.54
8428,326,2024-08-31,152.86
8429,400,2024-09-10,323.53
8430,154,2024-11-02,398.2
8431,187,2024-12-15,281.73
8432,40,2024-12-23,352.69
8433,181,2024-09-13,248.53
8434,340,2024-12-30,229.16
8435,432,2024-06-17,43.83
8436,478,2024-03-12,479.7
8437,30,2024-07-01,212.03
8438,24,2024-09-16,471.96
8439,248,2024-03-28,198.4
8440,229,2024-05-06,119.88
8441,157,2024-04-23,409.81
8442,286,2025-01-07,475.6
8443,267,2024-09-17,333.53
8444,15,2024-09-08,448.42
8445,220,2024-06-16,442.01
8446,218,2024-04-15,383.43
8447,153,2024-02-13,320.26
8448,279,2024-06-27,195.43
8449,227,2024-02-22,474.11
8450,353,2024-09-16,242.65
8451,345,2024-08-01,270.96
8452,36,2024-01-23,472.13
8453,363,2024-06-18,161.69
8454,7,2024-06-22,102.5
8455,321,2024-06-07,464.46
8456,431,2024-11-26,144.78
8457,328,2024-10-17,118.52
8458,238,2024-11-13,204.02
8459,303,2024-11-28,225.78
8460,346,2024-08-27,324.27
8461,160,2024-10-29,70.08
8462,461,2024-02-19,369.7
8463,152,2024-02-12,134.03
8464,113,2024-10-23,344.87
8465,210,2024-03-24,123.98
8466,219,2024-06-15,121.69
8467,4,2024-02-28,234.2
8468,324,2024-10-14,482.3
8469,79,2024-07-05,289.94
8470,460,2024-09-08,341.19
8471,490,2024-04-05,181.85
8472,40,2024-08-08,183.5
8473,303,2024-06-21,379.64
8474,350,2025-01-10,343.55
8475,150,2024-07-10,344.51
8476,451,2024-04-11,95.93
8477,341,2024-02-29,358.54
8478,308,2024-04-21,292.69
8479,191,2024-07-05,174.32
8480,198,2024-07-17,461.48
8481,224,2024-06-04,471.29
8482,475,2024-10-09,314.16
8483,451,2024-02-22,243.88
8484,84,2024-10-15,281.9
8485,345,2024-02-23,196.08
8486,300,2024-07-16,78.55
8487,470,2024-09-01,353.0
8488,373,2025-01-04,54.12
8489,104,2024-03-15,101.01
8490,22,2024-07-10,170.18
8491,167,2024-03-14,209.42
8492,451,2024-07-15,399.05
8493,348,2024-12-18,123.74
8494,8,2024-05-29,61.97
8495,187,2024-04-12,235.71
8496,430,2024-08-28,429.81
8497,50,2024-06-29,234.27
8498,150,2024-10-07,422.02
8499,432,2024-03-30,117.64
8500,23,2024-09-15,496.0
8501,363,2024-01-26,10.01
8502,456,2024-05-16,189.25
8503,249,2024-11-30,153.16
8504,133,2024-10-07,95.74
8505,72,2024-06-09,268.5
8506,261,2024-09-14,403.75
8507,27,2024-08-31,272.9
8508,313,2024-11-02,79.87
8509,290,2024-11-28,275.21
8510,108,2024-08-22,415.8
8511,207,2024-03-11,264.37
8512,186,2024-09-11,139.63
8513,72,2024-07-19,246.22
8514,26,2024-02-20,193.15
8515,211,2024-05-11,318.05
8516,141,2024-08-09,302.55
8517,302,2024-12-01,117.13
8518,265,2024-11-30,188.87
8519,347,2024-03-01,391.0
8520,347,2024-11-05,255.33
8521,406,2024-02-20,197.6
8522,252,2024-04-10,146.99
8523,139,2024-09-23,46.73
8524,15,2024-11-20,488.92
8525,265,2024-05-28,176.1
8526,327,2024-05-27,183.2
8527,264,2024-03-27,337.07
8528,50,2024-08-07,94.92
8529,292,2024-05-05,90.74
8530,102,2024-04-04,410.04
8531,359,2024-07-19,116.73
8532,101,2024-10-05,479.16
8533,170,2024-12-19,80.82
8534,146,2024-10-10,474.04
8535,496,2024-11-28,354.71
8536,108,2024-01-26,468.55
8537,426,2025-01-14,244.43
8538,133,2024-12-20,302.84
8539,323,2024-11-28,280.84
8540,138,2024-06-04,479.1
8541,186,2024-04-06,177.14
8542,206,2024-08-22,478.49
8543,131,2024-08-20,186.34
8544,428,2024-03-22,352.19
8545,139,2024-03-08,17.71
8546,409,2024-11-10,410.53
8547,343,2024-12-22,28.46
8548,410,2024-08-23,32.73
8549,276,2024-07-09,366.06
8550,36,2024-12-23,142.96
8551,366,2024-11-01,226.77
8552,85,2024-11-05,440.17
8553,291,2024-01-16,127.68
8554,393,2025-01-02,142.06
8555,42,2024-01-24,47.25
8556,433,2024-04-21,323.06
8557,119,2024-02-02,274.8
8558,90,2024-03-25,123.21
8559,195,2024-10-10,364.77
8560,309,2024-01-28,183.58
8561,107,2024-06-13,107.23
8562,149,2024-08-21,96.81
8563,27,2024-08-28,106.19
8564,19,2024-11-30,88.69
8565,496,2024-12-29,98.48
8566,185,2024-08-05,58.47
8567,13,2024-02-06,127.47
8568,315,2024-02-12,178.56
8569,424,2024-08-02,102.63
8570,68,2024-11-16,34.05
8571,413,2024-11-20,485.03
8572,397,2024-06-20,380.01
8573,355,2024-04-16,80.06
8574,436,2024-10-02,101.24
8575,118,2024-10-14,20.54
8576,85,2024-12-02,22.11
8577,51,2024-08-27,486.54
8578,458,2024-05-02,311.74
8579,470,2024-04-04,130.49
8580,10,2024-09-23,31.26
8581,112,2024-03-21,25.28
8582,112,2024-02-12,123.67
8583,420,2024-07-01,85.05
8584,332,2024-10-18,454.76
8585,397,2024-02-14,110.25
8586,101,2024-08-27,178.72
8587,429,2024-07-28,47.33
8588,205,2024-12-02,33.52
8589,389,2025-01-03,175.87
8590,135,2024-12-29,84.52
8591,320,2024-08-30,429.88
8592,11,2024-10-08,137.93
8593,40,2024-12-19,422.3
8594,489,2024-12-13,337.89
8595,58,2024-03-22,84.84
8596,14,2024-08-12,185.61
8597,175,2024-07-30,126.29
8598,338,2024-02-17,459.98
8599,118,2024-07-10,287.77
8600,202,2024-10-10,413.16
8601,19,2024-08-03,106.63
8602,272,2024-08-29,166.67
8603,334,2024-05-06,400.57
8604,366,2024-02-10,254.38
8605,78,2024-11-07,189.94
8606,56,2024-11-04,364.24
8607,496,2024-08-30,239.23
8608,91,2024-07-01,290.36
8609,124,2024-03-19,348.26
8610,500,2024-10-05,164.78
8611,52,2024-12-14,98.66
8612,324,2024-01-22,472.91
8613,22,2024-02-22,212.22
8614,132,2024-08-28,401.82
8615,227,2024-12-09,42.72
8616,18,2024-05-23,453.95
8617,320,2024-02-11,482.57
8618,76,2024-09-27,290.52
8619,98,2024-11-09,432.61
8620,66,2024-02-16,76.16
8621,41,2024-07-30,280.42
8622,55,2024-05-31,90.79
8623,429,2024-06-15,278.13
8624,83,2024-07-14,27.26
8625,351,2024-03-12,331.85
8626,71,2024-03-29,220.9
8627,194,2024-08-17,101.46
8628,280,2024-11-13,355.53
8629,241,2024-11-15,98.52
8630,56,2024-11-24,356.97
8631,466,2024-07-24,64.32
8632,267,2024-02-08,319.53
8633,418,2024-02-12,182.93
8634,269,2024-03-01,348.11
8635,165,2024-10-07,399.87
8636,166,2024-01-20,313.93
8637,34,2024-11-22,494.0
8638,332,2024-09-30,209.63
8639,237,2024-11-20,385.46
8640,7,2024-10-12,225.12
8641,211,2024-11-20,486.1
8642,51,2024-05-06,110.06
8643,393,2024-10-11,106.2
8644,362,2024-07-22,223.11
8645,431,2024-04-23,15.47
8646,219,2024-04-24,129.73
8647,373,2024-09-23,401.29
8648,421,2024-03-13,207.93
8649,45,2024-06-11,416.89
8650,135,2024-10-02,300.65
8651,118,2024-12-24,303.76
8652,35,2024-03-07,478.53
8653,470,2024-08-02,171.67
8654,324,2024-12-05,483.47
8655,38,2024-11-08,57.85
8656,356,2024-08-12,258.16
8657,445,2024-11-07,359.89
8658,249,2024-10-17,434.33
8659,356,2024-02-18,373.06
8660,183,2024-08-02,33.46
8661,99,2024-10-22,328.39
8662,439,2024-09-18,90.71
8663,256,2024-04-19,44.21
8664,490,2024-05-11,410.25
8665,126,2024-12-23,376.44
8666,235,2024-10-14,462.7
8667,151,2024-03-12,471.2
8668,403,2024-08-01,122.46
8669,190,2024-08-05,311.09
8670,376,2024-12-17,233.91
8671,152,2024-10-26,389.26
8672,369,2024-07-15,222.03
8673,70,2024-07-04,391.79
8674,368,2024-07-08,114.94
8675,36,2024-11-16,153.95
8676,495,2025-01-03,125.62
8677,163,2024-12-27,382.38
8678,49,2024-03-04,300.64
8679,469,2024-08-20,225.93
8680,212,2024-01-26,185.5
8681,20,2024-08-10,150.24
8682,240,2024-03-17,298.89
8683,100,2024-01-20,296.47
8684,263,2024-08-17,90.55
8685,376,2024-09-02,317.34
8686,306,2024-09-22,439.98
8687,146,2024-02-15,86.98
8688,406,2024-11-30,66.22
8689,134,2024-11-03,404.72
8690,428,2024-11-05,407.67
8691,428,2024-07-28,261.52
8692,346,2024-04-27,92.32
8693,21,2024-12-21,210.35
8694,111,2024-03-02,383.82
8695,487,2024-02-01,397.05
8696,120,2024-11-03,189.51
8697,419,2024-11-16,149.88
8698,202,2025-01-08,324.43
8699,331,2024-11-25,424.27
8700,491,2024-08-23,180.02
8701,148,2025-01-07,335.68
8702,424,2024-02-24,433.26
8703,211,2024-04-12,332.51
8704,237,2024-11-19,455.75
8705,500,2024-08-25,236.78
8706,302,2024-07-03,471.76
8707,43,2024-12-01,317.86
8708,463,2024-03-04,327.46
8709,452,2025-01-02,139.68
8710,107,2024-09-16,252.03
8711,124,2024-12-05,264.31
8712,239,2024-03-27,153.51
8713,399,2025-01-06,308.55
8714,175,2024-12-26,442.82
8715,49,2024-09-19,441.71
8716,359,2024-02-25,97.99
8717,484,2024-05-22,124.53
8718,370,2024-12-05,480.81
8719,95,2024-09-19,454.49
8720,145,2024-09-12,214.17
8721,336,2024-08-07,48.86
8722,449,2024-04-19,482.26
8723,346,2024-03-24,312.45
8724,214,2024-08-05,266.89
8725,434,2024-11-03,54.82
8726,53,2024-09-14,452.5
8727,495,2024-12-02,204.97
8728,397,2024-05-20,35.87
8729,57,2024-05-28,483.72
8730,490,2024-09-20,455.63
8731,159,2024-04-20,296.06
8732,51,2024-07-19,279.97
8733,446,2024-01-28,475.08
8734,116,2024-06-08,353.69
8735,230,2024-07-04,282.78
8736,23,2024-02-14,260.37
8737,42,2024-06-15,71.38
8738,499,2024-02-09,383.41
8739,182,2024-01-20,423.65
8740,371,2024-03-31,291.54
8741,294,2024-08-29,31.33
8742,132,2024-09-10,98.23
8743,307,2024-03-06,482.09
8744,240,2024-05-12,126.07
8745,455,2024-02-08,41.14
8746,108,2024-12-07,30.36
8747,152,2024-03-11,105.82
8748,373,2024-09-18,230.53
8749,296,2024-08-12,38.11
8750,225,2024-05-23,168.28
8751,423,2024-03-08,479.68
8752,303,2024-02-23,10.45
8753,131,2024-06-12,162.95
8754,369,2024-10-24,373.57
8755,465,2025-01-09,73.14
8756,92,2024-05-14,251.6
8757,425,2024-11-05,207.59
8758,56,2024-08-07,288.4
8759,492,2024-03-18,97.09
8760,21,2024-08-19,96.81
8761,331,2024-07-26,237.17
8762,454,2024-06-19,34.71
8763,42,2024-12-30,359.23
8764,114,2024-10-17,296.9
8765,166,2024-11-25,203.81
8766,16,2024-10-06,369.09
8767,183,2024-12-17,326.23
8768,196,2024-04-12,407.23
8769,330,2024-06-10,33.01
8770,17,2024-02-06,340.12
8771,178,2024-05-02,351.05
8772,424,2024-02-09,418.26
8773,158,2024-09-28,10.74
8774,15,2024-09-17,94.56
8775,199,2024-12-27,289.77
8776,471,2024-03-22,58.82
8777,243,2024-11-18,160.58
8778,351,2024-02-13,404.18
8779,293,2024-10-09,59.94
8780,196,2024-12-01,56.15
8781,378,2024-04-18,384.6
8782,484,2024-04-11,413.08
8783,259,2024-11-21,133.8
8784,56,2024-11-18,342.27
8785,204,2024-11-25,303.57
8786,173,2024-12-09,263.24
8787,276,2024-10-31,487.07
8788,136,2024-05-11,381.49
8789,22,2024-02-29,299.07
8790,423,2024-04-30,19.09
8791,73,2024-04-26,237.49
8792,317,2024-04-03,233.62
8793,310,2024-12-17,490.53
8794,331,2024-01-16,213.51
8795,102,2024-11-26,321.23
8796,445,2024-05-09,429.15
8797,144,2024-08-07,258.04
8798,153,2024-09-10,433.76
8799,18,2024-09-26,245.17
8800,143,2024-10-23,81.71
8801,165,2024-04-22,184.79
8802,114,2024-09-11,418.37
8803,125,2024-03-30,197.69
8804,399,2024-02-06,25.94
8805,215,2024-12-28,391.23
8806,205,2024-02-16,20.16
8807,381,2024-03-22,200.33
8808,397,2024-03-17,337.04
8809,190,2024-09-23,353.0
8810,87,2024-07-17,95.16
8811,300,2024-12-25,305.96
8812,343,2024-03-17,159.77
8813,38,2024-10-18,105.23
8814,335,2024-01-23,296.14
8815,24,2024-07-20,457.99
8816,2,2024-11-06,399.9
8817,229,2024-11-14,100.4
8818,25,2024-07-10,168.31
8819,18,2024-12-12,430.93
8820,389,2024-10-10,288.83
8821,257,2024-05-11,311.69
8822,28,2024-06-03,279.88
8823,106,2024-08-06,241.46
8824,21,2024-06-09,358.92
8825,72,2024-02-25,176.97
8826,314,2024-06-06,182.31
8827,174,2024-08-14,366.76
8828,415,2024-08-08,117.09
8829,196,2024-10-05,442.66
8830,338,2024-05-04,417.37
8831,449,2024-12-27,335.65
8832,372,2024-03-13,120.98
8833,116,2024-08-30,177.67
8834,475,2024-11-09,319.9
8835,352,2024-12-10,146.39
8836,4,2024-07-13,222.4
8837,235,2024-09-13,397.87
8838,421,2025-01-06,249.08
8839,200,2025-01-01,360.96
8840,469,2024-12-12,124.64
8841,90,2024-02-23,270.35
8842,343,2024-07-04,224.23
8843,329,2024-07-15,420.78
8844,166,2024-07-24,217.74
8845,246,2024-08-25,368.46
8846,175,2024-12-21,101.39
8847,107,2024-11-16,498.38
8848,416,2024-01-29,285.73
8849,302,2024-03-03,437.05
8850,85,2024-05-07,291.34
8851,54,2024-06-23,328.9
8852,72,2024-11-22,344.49
8853,251,2024-09-10,152.0
8854,416,2024-05-07,123.8
8855,179,2024-08-27,307.42
8856,220,2024-02-11,74.62
8857,166,2024-11-16,384.96
8858,163,2024-04-01,103.01
8859,41,2024-10-19,50.52
8860,201,2024-07-01,145.99
8861,19,2024-07-12,489.73
8862,126,2024-11-23,230.23
8863,223,2024-07-13,181.32
8864,91,2024-12-20,338.86
8865,46,2024-05-30,496.33
8866,491,2024-06-29,306.67
8867,500,2024-02-04,282.5
8868,344,2024-12-30,297.41
8869,496,2024-06-06,124.54
8870,429,2024-06-24,436.48
8871,481,2024-10-23,275.41
8872,326,2024-07-01,190.26
8873,36,2024-05-14,155.23
8874,243,2024-05-04,217.58
8875,256,2024-04-02,469.73
8876,366,2024-11-20,202.57
8877,369,2024-01-30,125.51
8878,3,2024-06-07,493.69
8879,56,2024-08-24,121.13
8880,280,2024-04-01,108.86
8881,242,2024-07-06,476.45
8882,392,2024-03-01,479.97
8883,59,2024-08-23,292.57
8884,383,2024-04-08,132.89
8885,152,2024-02-20,26.06
8886,105,2025-01-10,284.53
8887,173,2024-10-14,325.53
8888,313,2024-03-05,307.05
8889,61,2024-06-22,130.32
8890,225,2024-08-30,237.91
8891,164,2024-03-19,75.07
8892,182,2024-05-30,42.92
8893,321,2024-08-19,177.67
8894,13,2025-01-09,56.36
8895,477,2024-01-20,476.14
8896,446,2024-02-19,322.53
8897,197,2024-09-04,74.46
8898,413,2024-09-15,477.63
8899,449,2024-03-20,272.5
8900,236,2024-06-05,209.56
8901,490,2024-05-14,321.39
8902,184,2024-09-22,111.38
